,상세도로망_링크ID,노선번호,링크 길이,도로명,시도명,시군구명,시간적 범위,평일주말,당일최대정체길이
7907,4160124700,2,,영동고속도로,강원도,,전일,평일,10
7908,3550732701,1,,경부고속도로,강원도,,전일,평일,15
7909,2450132601,1,,경부고속도로,강원도,,전일,평일,8
7910,2840292900,5,,중부내륙고속도로,강원도,,전일,평일,2
7911,2840294100,5,,중부내륙고속도로,강원도,,전일,평일,0
7912,2420165200,4,,서해안고속도로,강원도,,전일,평일,3
7913,2420171700,4,,서해안고속도로,강원도,,전일,평일,2
7914,2840292900,3,,중부고속도로,강원도,,전일,평일,2
7915,2840294100,3,,중부고속도로,강원도,,전일,평일,1
7916,4160126900,2,,영동고속도로,강원도,,전일,평일,3
7917,4160127900,2,,영동고속도로,강원도,,전일,평일,7
7918,3530477501,1,,경부고속도로,강원도,,전일,평일,10
7919,2450132901,1,,경부고속도로,강원도,,전일,평일,9
7920,2840294500,5,,중부내륙고속도로,강원도,,전일,평일,0
7921,2300036900,5,,중부내륙고속도로,강원도,,전일,평일,4
7922,3070245600,4,,서해안고속도로,강원도,,전일,평일,4
7923,3070260000,4,,서해안고속도로,강원도,,전일,평일,0
7924,2840294500,3,,중부고속도로,강원도,,전일,평일,2
7925,2300036900,3,,중부고속도로,강원도,,전일,평일,3
7926,2160389500,2,,영동고속도로,강원도,,전일,평일,2
7927,3320328800,2,,영동고속도로,강원도,,전일,평일,3
7928,3530477601,1,,경부고속도로,강원도,,전일,평일,4
7929,2450132701,1,,경부고속도로,강원도,,전일,평일,11
7930,2270000904,5,,중부내륙고속도로,강원도,,전일,평일,0
7931,2270004700,5,,중부내륙고속도로,강원도,,전일,평일,4
7932,3070261500,4,,서해안고속도로,강원도,,전일,평일,4
7933,3070564400,4,,서해안고속도로,강원도,,전일,평일,12
7934,2270000904,3,,중부고속도로,강원도,,전일,평일,8
7935,2270004700,3,,중부고속도로,강원도,,전일,평일,7
7936,2170238500,2,,영동고속도로,강원도,,전일,평일,14
7937,1040023100,2,,영동고속도로,강원도,,전일,평일,2
7938,3550732701,1,,경부고속도로,강원도,,전일,평일,19
7939,2450132601,1,,경부고속도로,강원도,,전일,평일,9
7940,2270005900,5,,중부내륙고속도로,강원도,,전일,주말,1
7941,2270061900,5,,중부내륙고속도로,강원도,,전일,주말,0
7942,3110037900,4,,서해안고속도로,강원도,,전일,주말,6
7943,3110037800,4,,서해안고속도로,강원도,,전일,주말,0
7944,2270005900,3,,중부고속도로,강원도,,전일,주말,1
7945,2270061900,3,,중부고속도로,강원도,,전일,주말,0
7946,2240008602,2,,영동고속도로,강원도,,전일,주말,0
7947,2240146800,2,,영동고속도로,강원도,,전일,주말,14
7948,3530477501,1,,경부고속도로,강원도,,전일,주말,8
7949,2450132901,1,,경부고속도로,강원도,,전일,주말,7
7950,2270062300,5,,중부내륙고속도로,강원도,,전일,주말,0
7951,2270544600,5,,중부내륙고속도로,강원도,,전일,주말,0
7952,3110349200,4,,서해안고속도로,강원도,,전일,주말,2
7953,3110350000,4,,서해안고속도로,강원도,,전일,주말,7
7954,2270062300,3,,중부고속도로,강원도,,전일,주말,1
7955,2270544600,3,,중부고속도로,강원도,,전일,주말,1
7956,2240147200,2,,영동고속도로,강원도,,전일,주말,7
7957,2240292200,2,,영동고속도로,강원도,,전일,주말,0
7958,3530477601,1,,경부고속도로,강원도,,전일,주말,11
7959,2450132701,1,,경부고속도로,강원도,,전일,주말,5
7960,2270546100,5,,중부내륙고속도로,강원도,,전일,평일,0
7961,2300019500,5,,중부내륙고속도로,강원도,,전일,평일,0
7962,3180013600,4,,서해안고속도로,강원도,,전일,평일,13
7963,3180013200,4,,서해안고속도로,강원도,,전일,평일,2
7964,2270546100,3,,중부고속도로,강원도,,전일,평일,4
7965,2300019500,3,,중부고속도로,강원도,,전일,평일,6
7966,1220001001,2,,영동고속도로,강원도,,전일,평일,1
7967,1220001501,2,,영동고속도로,강원도,,전일,평일,16
7968,3550732701,1,,경부고속도로,강원도,,전일,평일,9
7969,2450132601,1,,경부고속도로,강원도,,전일,평일,15
7970,2300029200,5,,중부내륙고속도로,강원도,,전일,평일,4
7971,2300032802,5,,중부내륙고속도로,강원도,,전일,평일,0
7972,3180020801,4,,서해안고속도로,강원도,,전일,평일,7
7973,3180026800,4,,서해안고속도로,강원도,,전일,평일,2
7974,2300029200,3,,중부고속도로,강원도,,전일,평일,1
7975,2300032802,3,,중부고속도로,강원도,,전일,평일,1
7976,1220001900,2,,영동고속도로,강원도,,전일,평일,1
7977,1220002700,2,,영동고속도로,강원도,,전일,평일,5
7978,3530477501,1,,경부고속도로,강원도,,전일,평일,5
7979,2450132901,1,,경부고속도로,강원도,,전일,평일,9
7980,2300036200,5,,중부내륙고속도로,강원도,,전일,평일,0
7981,2300038102,5,,중부내륙고속도로,강원도,,전일,평일,0
7982,3180027600,4,,서해안고속도로,강원도,,전일,평일,2
7983,3180039500,4,,서해안고속도로,강원도,,전일,평일,4
7984,2300036200,3,,중부고속도로,강원도,,전일,평일,1
7985,2300038102,3,,중부고속도로,강원도,,전일,평일,2
7986,1220003103,2,,영동고속도로,강원도,,전일,평일,11
7987,1220003203,2,,영동고속도로,강원도,,전일,평일,0
7988,3530477601,1,,경부고속도로,강원도,,전일,평일,12
7989,2450132701,1,,경부고속도로,강원도,,전일,평일,4
7990,2300552100,5,,중부내륙고속도로,강원도,,전일,평일,0
7991,2300552700,5,,중부내륙고속도로,강원도,,전일,평일,0
7992,2130402500,4,,서해안고속도로,강원도,,전일,평일,3
7993,2140016202,4,,서해안고속도로,강원도,,전일,평일,4
7994,2300552100,3,,중부고속도로,강원도,,전일,평일,0
7995,2300552700,3,,중부고속도로,강원도,,전일,평일,10
7996,1220003402,2,,영동고속도로,강원도,,전일,평일,10
7997,1220004101,2,,영동고속도로,강원도,,전일,평일,1
7998,3550732701,1,,경부고속도로,강원도,,전일,평일,10
7999,2450132601,1,,경부고속도로,강원도,,전일,평일,3
8000,2300604900,5,,중부내륙고속도로,강원도,,전일,평일,11
8001,2300605900,5,,중부내륙고속도로,강원도,,전일,평일,6
8002,2140018600,4,,서해안고속도로,강원도,,전일,평일,4
8003,2140027401,4,,서해안고속도로,강원도,,전일,평일,10
8004,2300604900,3,,중부고속도로,강원도,,전일,평일,13
8005,2300605900,3,,중부고속도로,강원도,,전일,평일,12
8006,1220004203,2,,영동고속도로,강원도,,전일,평일,14
8007,1220004801,2,,영동고속도로,강원도,,전일,평일,2
8008,3530477501,1,,경부고속도로,강원도,,전일,평일,20
8009,2450132901,1,,경부고속도로,강원도,,전일,평일,24
8010,2300606300,5,,중부내륙고속도로,강원도,,전일,주말,0
8011,2300698000,5,,중부내륙고속도로,강원도,,전일,주말,0
8012,2140043600,4,,서해안고속도로,강원도,,전일,주말,10
8013,2140957400,4,,서해안고속도로,강원도,,전일,주말,3
8014,2300606300,3,,중부고속도로,강원도,,전일,주말,7
8015,2300698000,3,,중부고속도로,강원도,,전일,주말,0
8016,1220005300,2,,영동고속도로,강원도,,전일,주말,2
8017,1220012302,2,,영동고속도로,강원도,,전일,주말,14
8018,3530477601,1,,경부고속도로,강원도,,전일,주말,8
8019,2450132701,1,,경부고속도로,강원도,,전일,주말,15
8020,2300700800,5,,중부내륙고속도로,강원도,,전일,주말,0
8021,2310049500,5,,중부내륙고속도로,강원도,,전일,주말,5
8022,2160012301,4,,서해안고속도로,강원도,,전일,주말,2
8023,2160016300,4,,서해안고속도로,강원도,,전일,주말,15
8024,2300700800,3,,중부고속도로,강원도,,전일,주말,0
8025,2310049500,3,,중부고속도로,강원도,,전일,주말,11
8026,1220058400,2,,영동고속도로,강원도,,전일,주말,12
8027,1220073100,2,,영동고속도로,강원도,,전일,주말,0
8028,3550732701,1,,경부고속도로,강원도,,전일,주말,17
8029,2450132601,1,,경부고속도로,강원도,,전일,주말,5
8030,2310050900,5,,중부내륙고속도로,강원도,,전일,평일,0
8031,2310799500,5,,중부내륙고속도로,강원도,,전일,평일,0
8032,2160018002,4,,서해안고속도로,강원도,,전일,평일,9
8033,4050155902,4,,서해안고속도로,강원도,,전일,평일,2
8034,2310050900,3,,중부고속도로,강원도,,전일,평일,2
8035,2310799500,3,,중부고속도로,강원도,,전일,평일,6
8036,1220075200,2,,영동고속도로,강원도,,전일,평일,1
8037,1220080801,2,,영동고속도로,강원도,,전일,평일,13
8038,3530477501,1,,경부고속도로,강원도,,전일,평일,9
8039,2450132901,1,,경부고속도로,강원도,,전일,평일,12
8040,2790014600,5,,중부내륙고속도로,강원도,,전일,평일,0
8041,2790015000,5,,중부내륙고속도로,강원도,,전일,평일,0
8042,4050158000,4,,서해안고속도로,강원도,,전일,평일,3
8043,4050164400,4,,서해안고속도로,강원도,,전일,평일,0
8044,2790014600,3,,중부고속도로,강원도,,전일,평일,5
8045,2790015000,3,,중부고속도로,강원도,,전일,평일,0
8046,1220084700,2,,영동고속도로,강원도,,전일,평일,1
8047,2240898200,2,,영동고속도로,강원도,,전일,평일,9
8048,3530477601,1,,경부고속도로,강원도,,전일,평일,8
8049,2450132701,1,,경부고속도로,강원도,,전일,평일,3
8050,2790015613,5,,중부내륙고속도로,강원도,,전일,평일,0
8051,2340005800,5,,중부내륙고속도로,강원도,,전일,평일,0
8052,4050179300,4,,서해안고속도로,강원도,,전일,평일,2
8053,4050201700,4,,서해안고속도로,강원도,,전일,평일,4
8054,2790015613,3,,중부고속도로,강원도,,전일,평일,1
8055,2340005800,3,,중부고속도로,강원도,,전일,평일,2
8056,2250002100,2,,영동고속도로,강원도,,전일,평일,12
8057,2250002500,2,,영동고속도로,강원도,,전일,평일,0
8058,3550732701,1,,경부고속도로,강원도,,전일,평일,9
8059,2450132601,1,,경부고속도로,강원도,,전일,평일,3
8060,2340006900,5,,중부내륙고속도로,강원도,,전일,평일,0
8061,2340007821,5,,중부내륙고속도로,강원도,,전일,평일,1
8062,4050206003,4,,서해안고속도로,강원도,,전일,평일,2
8063,4050297300,4,,서해안고속도로,강원도,,전일,평일,6
8064,2340006900,3,,중부고속도로,강원도,,전일,평일,0
8065,2340007821,3,,중부고속도로,강원도,,전일,평일,8
8066,2250003201,2,,영동고속도로,강원도,,전일,평일,14
8067,2250198000,2,,영동고속도로,강원도,,전일,평일,0
8068,3530477501,1,,경부고속도로,강원도,,전일,평일,12
8069,2450132901,1,,경부고속도로,강원도,,전일,평일,3
8070,2340034400,5,,중부내륙고속도로,강원도,,전일,평일,0
8071,2340034800,5,,중부내륙고속도로,강원도,,전일,평일,0
8072,2160389200,4,,서해안고속도로,강원도,,전일,평일,4
8073,1160029400,4,,서해안고속도로,강원도,,전일,평일,9
8074,2340034400,3,,중부고속도로,강원도,,전일,평일,13
8075,2340034800,3,,중부고속도로,강원도,,전일,평일,21
8076,2250198400,2,,영동고속도로,강원도,,전일,평일,19
8077,2250198800,2,,영동고속도로,강원도,,전일,평일,3
8078,3530477601,1,,경부고속도로,강원도,,전일,평일,21
8079,2450132701,1,,경부고속도로,강원도,,전일,평일,12
8080,2340288400,5,,중부내륙고속도로,강원도,,전일,주말,3
8081,2340606100,5,,중부내륙고속도로,강원도,,전일,주말,0
8082,1160034900,4,,서해안고속도로,강원도,,전일,주말,8
8083,1160042900,4,,서해안고속도로,강원도,,전일,주말,3
8084,2340288400,3,,중부고속도로,강원도,,전일,주말,6
8085,2340606100,3,,중부고속도로,강원도,,전일,주말,9
8086,2250199200,2,,영동고속도로,강원도,,전일,주말,3
8087,2250273100,2,,영동고속도로,강원도,,전일,주말,15
8088,3550732701,1,,경부고속도로,강원도,,전일,주말,11
8089,2450132601,1,,경부고속도로,강원도,,전일,주말,23
8090,2340607900,5,,중부내륙고속도로,강원도,,전일,주말,0
8091,2710017900,5,,중부내륙고속도로,강원도,,전일,주말,2
8092,1160086601,4,,서해안고속도로,강원도,,전일,주말,2
8093,1160086800,4,,서해안고속도로,강원도,,전일,주말,13
8094,2340607900,3,,중부고속도로,강원도,,전일,주말,1
8095,2710017900,3,,중부고속도로,강원도,,전일,주말,19
8096,2260001300,2,,영동고속도로,강원도,,전일,주말,10
8097,2260001700,2,,영동고속도로,강원도,,전일,주말,0
8098,3530477501,1,,경부고속도로,강원도,,전일,주말,13
8099,2450132901,1,,경부고속도로,강원도,,전일,주말,5
8100,2710018300,5,,중부내륙고속도로,강원도,,전일,평일,0
8101,2710018700,5,,중부내륙고속도로,강원도,,전일,평일,0
8102,1160087201,4,,서해안고속도로,강원도,,전일,평일,9
8103,1160088300,4,,서해안고속도로,강원도,,전일,평일,2
8104,2710018300,3,,중부고속도로,강원도,,전일,평일,3
8105,2710018700,3,,중부고속도로,강원도,,전일,평일,5
8106,2770014901,2,,영동고속도로,강원도,,전일,평일,2
8107,2770015002,2,,영동고속도로,강원도,,전일,평일,13
8108,3530477601,1,,경부고속도로,강원도,,전일,평일,8
8109,2450132701,1,,경부고속도로,강원도,,전일,평일,12
8110,2710656700,5,,중부내륙고속도로,강원도,,전일,평일,0
8111,2810023501,5,,중부내륙고속도로,강원도,,전일,평일,0
8112,1170000300,4,,서해안고속도로,강원도,,전일,평일,6
8113,2240002901,4,,서해안고속도로,강원도,,전일,평일,2
8114,2710656700,3,,중부고속도로,강원도,,전일,평일,2
8115,2810023501,3,,중부고속도로,강원도,,전일,평일,0
8116,2770024001,2,,영동고속도로,강원도,,전일,평일,0
8117,2770024005,2,,영동고속도로,강원도,,전일,평일,12
8118,3550732701,1,,경부고속도로,강원도,,전일,평일,8
8119,2450132601,1,,경부고속도로,강원도,,전일,평일,4
8120,2810024400,5,,중부내륙고속도로,강원도,,전일,평일,0
8121,2810024800,5,,중부내륙고속도로,강원도,,전일,평일,4
8122,2240004301,4,,서해안고속도로,강원도,,전일,평일,3
8123,2240004501,4,,서해안고속도로,강원도,,전일,평일,4
8124,2810024400,3,,중부고속도로,강원도,,전일,평일,2
8125,2810024800,3,,중부고속도로,강원도,,전일,평일,10
8126,2770024010,2,,영동고속도로,강원도,,전일,평일,8
8127,2770183500,2,,영동고속도로,강원도,,전일,평일,1
8128,3530477501,1,,경부고속도로,강원도,,전일,평일,6
8129,2450132901,1,,경부고속도로,강원도,,전일,평일,0
8130,2810031022,5,,중부내륙고속도로,강원도,,전일,평일,0
8131,2810459800,5,,중부내륙고속도로,강원도,,전일,평일,0
8132,2240004702,4,,서해안고속도로,강원도,,전일,평일,3
8133,2240004803,4,,서해안고속도로,강원도,,전일,평일,6
8134,2810031022,3,,중부고속도로,강원도,,전일,평일,2
8135,2810459800,3,,중부고속도로,강원도,,전일,평일,8
8136,2770183900,2,,영동고속도로,강원도,,전일,평일,6
8137,2430218700,2,,영동고속도로,강원도,,전일,평일,1
8138,3530477601,1,,경부고속도로,강원도,,전일,평일,16
8139,2450132701,1,,경부고속도로,강원도,,전일,평일,2
8140,2810460200,5,,중부내륙고속도로,강원도,,전일,평일,6
8141,2810460600,5,,중부내륙고속도로,강원도,,전일,평일,10
8142,2240005801,4,,서해안고속도로,강원도,,전일,평일,4
8143,2240006200,4,,서해안고속도로,강원도,,전일,평일,10
8144,2810460200,3,,중부고속도로,강원도,,전일,평일,13
8145,2810460600,3,,중부고속도로,강원도,,전일,평일,14
8146,4160126800,2,,영동고속도로,강원도,,전일,평일,19
8147,4160126400,2,,영동고속도로,강원도,,전일,평일,3
8148,3550732701,1,,경부고속도로,강원도,,전일,평일,26
8149,2450132601,1,,경부고속도로,강원도,,전일,평일,21
8150,2810745800,5,,중부내륙고속도로,강원도,,전일,주말,4
8151,2810749100,5,,중부내륙고속도로,강원도,,전일,주말,6
8152,2240007200,4,,서해안고속도로,강원도,,전일,주말,6
8153,2240008300,4,,서해안고속도로,강원도,,전일,주말,16
8154,2810745800,3,,중부고속도로,강원도,,전일,주말,8
8155,2810749100,3,,중부고속도로,강원도,,전일,주말,21
8156,2170017000,2,,영동고속도로,강원도,,전일,주말,15
8157,2170017700,2,,영동고속도로,강원도,,전일,주말,2
8158,3530477501,1,,경부고속도로,강원도,,전일,주말,30
8159,2450132901,1,,경부고속도로,강원도,,전일,주말,12
8160,2840172200,5,,중부내륙고속도로,강원도,,전일,주말,0
8161,2840198100,5,,중부내륙고속도로,강원도,,전일,주말,1
8162,2240009131,4,,서해안고속도로,강원도,,전일,주말,2
8163,2240009231,4,,서해안고속도로,강원도,,전일,주말,14
8164,2840172200,3,,중부고속도로,강원도,,전일,주말,1
8165,2840198100,3,,중부고속도로,강원도,,전일,주말,5
8166,1220072502,2,,영동고속도로,강원도,,전일,주말,7
8167,2430292301,2,,영동고속도로,강원도,,전일,주말,0
8168,3530477601,1,,경부고속도로,강원도,,전일,주말,21
8169,2450132701,1,,경부고속도로,강원도,,전일,주말,3
8170,2840223300,5,,중부내륙고속도로,강원도,,전일,평일,0
8171,2840262800,5,,중부내륙고속도로,강원도,,전일,평일,0
8172,2240010721,4,,서해안고속도로,강원도,,전일,평일,9
8173,3390005800,4,,서해안고속도로,강원도,,전일,평일,2
8174,2840223300,3,,중부고속도로,강원도,,전일,평일,6
8175,2840262800,3,,중부고속도로,강원도,,전일,평일,7
8176,2250276201,2,,영동고속도로,강원도,,전일,평일,2
8177,2250275801,2,,영동고속도로,강원도,,전일,평일,13
8178,3550732701,1,,경부고속도로,강원도,,전일,평일,9
8179,2450132601,1,,경부고속도로,강원도,,전일,평일,15
8180,2840264600,5,,중부내륙고속도로,강원도,,전일,평일,5
8181,2840274200,5,,중부내륙고속도로,강원도,,전일,평일,0
8182,3390007301,4,,서해안고속도로,강원도,,전일,평일,5
8183,3390023100,4,,서해안고속도로,강원도,,전일,평일,0
8184,2840264600,3,,중부고속도로,강원도,,전일,평일,4
8185,2840274200,3,,중부고속도로,강원도,,전일,평일,0
8186,2000003403,2,,영동고속도로,강원도,,전일,평일,6
8187,2260138800,2,,영동고속도로,강원도,,전일,평일,7
8188,3530477501,1,,경부고속도로,강원도,,전일,평일,8
8189,2450132901,1,,경부고속도로,강원도,,전일,평일,14
8190,2840275200,5,,중부내륙고속도로,강원도,,전일,평일,1
8191,2840281000,5,,중부내륙고속도로,강원도,,전일,평일,0
8192,3390024200,4,,서해안고속도로,강원도,,전일,평일,7
8193,2240013000,4,,서해안고속도로,강원도,,전일,평일,2
8194,2840275200,3,,중부고속도로,강원도,,전일,평일,4
8195,2840281000,3,,중부고속도로,강원도,,전일,평일,0
8196,2300019201,2,,영동고속도로,강원도,,전일,평일,3
8197,2300019302,2,,영동고속도로,강원도,,전일,평일,4
8198,3530477601,1,,경부고속도로,강원도,,전일,평일,8
8199,2450132701,1,,경부고속도로,강원도,,전일,평일,14
8200,2840285800,5,,중부내륙고속도로,강원도,,전일,평일,4
8201,2840286900,5,,중부내륙고속도로,강원도,,전일,평일,5
8202,2240014101,4,,서해안고속도로,강원도,,전일,평일,4
8203,2240039600,4,,서해안고속도로,강원도,,전일,평일,11
8204,2840285800,3,,중부고속도로,강원도,,전일,평일,15
8205,2840286900,3,,중부고속도로,강원도,,전일,평일,22
8206,2300020402,2,,영동고속도로,강원도,,전일,평일,24
8207,2300020503,2,,영동고속도로,강원도,,전일,평일,2
8208,3550732701,1,,경부고속도로,강원도,,전일,평일,25
8209,2450132601,1,,경부고속도로,강원도,,전일,평일,14
8210,2840290100,5,,중부내륙고속도로,강원도,,전일,주말,4
8211,2840293600,5,,중부내륙고속도로,강원도,,전일,주말,3
8212,3390046900,4,,서해안고속도로,강원도,,전일,주말,3
8213,2240048201,4,,서해안고속도로,강원도,,전일,주말,14
8214,2840290100,3,,중부고속도로,강원도,,전일,주말,13
8215,2840293600,3,,중부고속도로,강원도,,전일,주말,21
8216,2300021201,2,,영동고속도로,강원도,,전일,주말,12
8217,2300022500,2,,영동고속도로,강원도,,전일,주말,1
8218,3530477501,1,,경부고속도로,강원도,,전일,주말,25
8219,2450132901,1,,경부고속도로,강원도,,전일,주말,14
8220,2840294200,5,,중부내륙고속도로,강원도,,전일,주말,0
8221,2270001004,5,,중부내륙고속도로,강원도,,전일,주말,6
8222,2240048400,4,,서해안고속도로,강원도,,전일,주말,3
8223,2240049201,4,,서해안고속도로,강원도,,전일,주말,15
8224,2840294200,3,,중부고속도로,강원도,,전일,주말,0
8225,2270001004,3,,중부고속도로,강원도,,전일,주말,17
8226,2300022800,2,,영동고속도로,강원도,,전일,주말,12
8227,2300023600,2,,영동고속도로,강원도,,전일,주말,0
8228,3530477601,1,,경부고속도로,강원도,,전일,주말,19
8229,2450132701,1,,경부고속도로,강원도,,전일,주말,3
8230,2300037000,5,,중부내륙고속도로,강원도,,전일,평일,0
8231,2270001002,5,,중부내륙고속도로,강원도,,전일,평일,0
8232,2240103601,4,,서해안고속도로,강원도,,전일,평일,9
8233,2240105200,4,,서해안고속도로,강원도,,전일,평일,2
8234,2300037000,3,,중부고속도로,강원도,,전일,평일,4
8235,2270001002,3,,중부고속도로,강원도,,전일,평일,8
8236,2300027621,2,,영동고속도로,강원도,,전일,평일,0
8237,2300465400,2,,영동고속도로,강원도,,전일,평일,18
8238,3550732701,1,,경부고속도로,강원도,,전일,평일,12
8239,2450132601,1,,경부고속도로,강원도,,전일,평일,13
8240,2270005401,5,,중부내륙고속도로,강원도,,전일,평일,11
8241,2270006100,5,,중부내륙고속도로,강원도,,전일,평일,0
8242,2240106700,4,,서해안고속도로,강원도,,전일,평일,6
8243,2240107300,4,,서해안고속도로,강원도,,전일,평일,0
8244,2270005401,3,,중부고속도로,강원도,,전일,평일,4
8245,2270006100,3,,중부고속도로,강원도,,전일,평일,0
8246,2300605200,2,,영동고속도로,강원도,,전일,평일,0
8247,2300699800,2,,영동고속도로,강원도,,전일,평일,10
8248,3530477501,1,,경부고속도로,강원도,,전일,평일,6
8249,2450132901,1,,경부고속도로,강원도,,전일,평일,2
8250,2270062000,5,,중부내륙고속도로,강원도,,전일,평일,0
8251,2270062400,5,,중부내륙고속도로,강원도,,전일,평일,0
8252,2240113701,4,,서해안고속도로,강원도,,전일,평일,2
8253,2240124101,4,,서해안고속도로,강원도,,전일,평일,7
8254,2270062000,3,,중부고속도로,강원도,,전일,평일,0
8255,2270062400,3,,중부고속도로,강원도,,전일,평일,6
8256,2580010300,2,,영동고속도로,강원도,,전일,평일,16
8257,2580005401,2,,영동고속도로,강원도,,전일,평일,0
8258,3530477601,1,,경부고속도로,강원도,,전일,평일,12
8259,2450132701,1,,경부고속도로,강원도,,전일,평일,5
8260,2270544700,5,,중부내륙고속도로,강원도,,전일,평일,0
8261,2300018800,5,,중부내륙고속도로,강원도,,전일,평일,0
8262,2240125300,4,,서해안고속도로,강원도,,전일,평일,3
8263,2240125601,4,,서해안고속도로,강원도,,전일,평일,7
8264,2270544700,3,,중부고속도로,강원도,,전일,평일,3
8265,2300018800,3,,중부고속도로,강원도,,전일,평일,7
8266,2580008700,2,,영동고속도로,강원도,,전일,평일,14
8267,2580022400,2,,영동고속도로,강원도,,전일,평일,0
8268,3550732701,1,,경부고속도로,강원도,,전일,평일,11
8269,2450132601,1,,경부고속도로,강원도,,전일,평일,8
8270,2300020200,5,,중부내륙고속도로,강원도,,전일,평일,8
8271,2300029300,5,,중부내륙고속도로,강원도,,전일,평일,0
8272,2240144500,4,,서해안고속도로,강원도,,전일,평일,6
8273,2240145200,4,,서해안고속도로,강원도,,전일,평일,9
8274,2300020200,3,,중부고속도로,강원도,,전일,평일,17
8275,2300029300,3,,중부고속도로,강원도,,전일,평일,18
8276,2580022700,2,,영동고속도로,강원도,,전일,평일,19
8277,2580024522,2,,영동고속도로,강원도,,전일,평일,3
8278,3530477501,1,,경부고속도로,강원도,,전일,평일,19
8279,2450132901,1,,경부고속도로,강원도,,전일,평일,22
8280,2300032900,5,,중부내륙고속도로,강원도,,전일,주말,5
8281,2300036300,5,,중부내륙고속도로,강원도,,전일,주말,0
8282,2240266200,4,,서해안고속도로,강원도,,전일,주말,20
8283,3390258800,4,,서해안고속도로,강원도,,전일,주말,2
8284,2300032900,3,,중부고속도로,강원도,,전일,주말,20
8285,2300036300,3,,중부고속도로,강원도,,전일,주말,3
8286,2580024603,2,,영동고속도로,강원도,,전일,주말,2
8287,2580139700,2,,영동고속도로,강원도,,전일,주말,28
8288,3530477601,1,,경부고속도로,강원도,,전일,주말,12
8289,2450132701,1,,경부고속도로,강원도,,전일,주말,33
8290,2300038125,5,,중부내륙고속도로,강원도,,전일,주말,6
8291,2300552200,5,,중부내륙고속도로,강원도,,전일,주말,2
8292,3400001400,4,,서해안고속도로,강원도,,전일,주말,3
8293,3400002000,4,,서해안고속도로,강원도,,전일,주말,22
8294,2300038125,3,,중부고속도로,강원도,,전일,주말,1
8295,2300552200,3,,중부고속도로,강원도,,전일,주말,33
8296,2580547000,2,,영동고속도로,강원도,,전일,주말,43
8297,2600015521,2,,영동고속도로,강원도,,전일,주말,0
8298,3550732701,1,,경부고속도로,강원도,,전일,주말,28
8299,2450132601,1,,경부고속도로,강원도,,전일,주말,3
8300,2300552800,5,,중부내륙고속도로,강원도,,전일,평일,0
8301,2300605000,5,,중부내륙고속도로,강원도,,전일,평일,0
8302,3400002400,4,,서해안고속도로,강원도,,전일,평일,3
8303,3400019000,4,,서해안고속도로,강원도,,전일,평일,7
8304,2300552800,3,,중부고속도로,강원도,,전일,평일,0
8305,2300605000,3,,중부고속도로,강원도,,전일,평일,10
8306,2600015631,2,,영동고속도로,강원도,,전일,평일,10
8307,2600016400,2,,영동고속도로,강원도,,전일,평일,0
8308,3530477501,1,,경부고속도로,강원도,,전일,평일,20
8309,2450132901,1,,경부고속도로,강원도,,전일,평일,11
8310,2300606000,5,,중부내륙고속도로,강원도,,전일,평일,0
8311,2300606400,5,,중부내륙고속도로,강원도,,전일,평일,0
8312,3400020100,4,,서해안고속도로,강원도,,전일,평일,3
8313,3400020600,4,,서해안고속도로,강원도,,전일,평일,2
8314,2300606000,3,,중부고속도로,강원도,,전일,평일,1
8315,2300606400,3,,중부고속도로,강원도,,전일,평일,0
8316,2600017400,2,,영동고속도로,강원도,,전일,평일,0
8317,2600022800,2,,영동고속도로,강원도,,전일,평일,9
8318,3530477601,1,,경부고속도로,강원도,,전일,평일,11
8319,2450132701,1,,경부고속도로,강원도,,전일,평일,6
8320,2300698100,5,,중부내륙고속도로,강원도,,전일,평일,0
8321,2300700900,5,,중부내륙고속도로,강원도,,전일,평일,0
8322,3400021200,4,,서해안고속도로,강원도,,전일,평일,3
8323,2240526500,4,,서해안고속도로,강원도,,전일,평일,8
8324,2300698100,3,,중부고속도로,강원도,,전일,평일,0
8325,2300700900,3,,중부고속도로,강원도,,전일,평일,9
8326,2600023200,2,,영동고속도로,강원도,,전일,평일,16
8327,2600024001,2,,영동고속도로,강원도,,전일,평일,0
8328,3550732701,1,,경부고속도로,강원도,,전일,평일,8
8329,2450132601,1,,경부고속도로,강원도,,전일,평일,1
8330,2310049600,5,,중부내륙고속도로,강원도,,전일,평일,0
8331,2310051000,5,,중부내륙고속도로,강원도,,전일,평일,0
8332,2240645800,4,,서해안고속도로,강원도,,전일,평일,2
8333,2240652301,4,,서해안고속도로,강원도,,전일,평일,7
8334,2310049600,3,,중부고속도로,강원도,,전일,평일,0
8335,2310051000,3,,중부고속도로,강원도,,전일,평일,9
8336,2600029700,2,,영동고속도로,강원도,,전일,평일,15
8337,2600030100,2,,영동고속도로,강원도,,전일,평일,0
8338,3530477501,1,,경부고속도로,강원도,,전일,평일,18
8339,2450132901,1,,경부고속도로,강원도,,전일,평일,8
8340,2310800100,5,,중부내륙고속도로,강원도,,전일,평일,7
8341,2790014700,5,,중부내륙고속도로,강원도,,전일,평일,8
8342,2240700800,4,,서해안고속도로,강원도,,전일,평일,2
8343,3400034100,4,,서해안고속도로,강원도,,전일,평일,5
8344,2310800100,3,,중부고속도로,강원도,,전일,평일,6
